Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP],TCP Segment Len
"-32 dBm,-33 dBm,-32 dBm",,"Dec 10, 2020 21:53:32.578514000 GTB Standard Time",39.650272,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630013,,Frame is not being retransmitted,290,2898,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,277,-32 dBm,00:0c:29:ec:72:02,,8,,,,,"1243,53,213,56",0.000139,0.000139,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,UDP,,,,,,,,,,,,,,,,,,,,0x1e06,53465,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,Server is not an authority for domain,0,,,,,,,,,,,,,,,"35,8,9,4",Message is a response,,,1,,,,,,,,,,,,,,,client.wns.windows.com,22,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.578521000 GTB Standard Time",39.650279,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991040759\302\265s,13991040791\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2899,Control frame,,,56,,,,,,,,,13991040791,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991040791,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,9,,,,,,0.000007,0.000007,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.578650000 GTB Standard Time",39.650408,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991040905\302\265s,13991040933\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2900,Control frame,,,56,,,,,,,,,13991040933,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991040933,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000129,0.000129,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.578675000 GTB Standard Time",39.650433,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991040948\302\265s,13991040976\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2901,Control frame,,,56,,,,,,,,,13991040976,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991040976,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,12,,,,,,0.000025,0.000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.578810000 GTB Standard Time",39.650568,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630013,,Frame is being retransmitted,290,2902,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,277,-33 dBm,00:0c:29:ec:72:02,,8,,,,,"1243,53,213,56",0.000135,0.000135,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,UDP,,,,,,,,,,,1,,,,,,,,,0x1e06,53465,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,Server is not an authority for domain,0,,,,,,,,,,,,,,,"35,8,9,4",Message is a response,1,,1,,,,,"Sequence,Protocol",,,,,,,,,,client.wns.windows.com,22,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,"Note,Warning",,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.578814000 GTB Standard Time",39.650572,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991041074\302\265s,13991041106\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2903,Control frame,,,56,,,,,,,,,13991041106,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991041106,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,9,,,,,,0.000004,0.000004,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.579000000 GTB Standard Time",39.650758,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991041262\302\265s,13991041290\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2904,Control frame,,,56,,,,,,,,,13991041290,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991041290,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000186,0.000186,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.579059000 GTB Standard Time",39.650817,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991041306\302\265s,13991041334\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2905,Control frame,,,56,,,,,,,,,13991041334,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991041334,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,12,,,,,,0.000059,0.000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.579211000 GTB Standard Time",39.650969,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630013,,Frame is not being retransmitted,304,2906,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,278,-33 dBm,00:0c:29:ec:72:02,,8,,,,,"1243,53,213,56",0.000152,0.000152,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,192.168.2.239,UDP,,,,,,,,,,,1,,,,,,,,,0x1e06,53465,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,Server is not an authority for domain,0,,,,,,,,,,,,,,,"35,8,9,4",Message is a response,1,,1,,,,,Protocol,,,,,,,,,,client.wns.windows.com,22,,,,Unacceptable,Standard query,,,,,,,,,,,,,,,,,,,Warning,,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.579224000 GTB Standard Time",39.650982,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991041432\302\265s,13991041464\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2907,Control frame,,,56,,,,,,,,,13991041464,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991041464,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,9,,,,,,0.000013,0.000013,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-65 dBm,-65 dBm,-73 dBm",,"Dec 10, 2020 21:53:32.580701000 GTB Standard Time",39.652459,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),36\302\265s,13991042890\302\265s,13991042926\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2908,Control frame,,,56,,,,,,,,,13991042926,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991042926,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-73 dBm,,,11,,,,,,0.001477,0.001477,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.580705000 GTB Standard Time",39.652463,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991042946\302\265s,13991042978\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2909,Control frame,,,56,,,,,,,,,13991042978,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991042978,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000004,0.000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-60 dBm,-60 dBm,-65 dBm",,"Dec 10, 2020 21:53:32.580875000 GTB Standard Time",39.652633,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630013,,Frame is not being retransmitted,170,2910,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,271,-65 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.00017,0.00017,,,50:3e:aa:e3:1f:be,,,51.103.5.186,,,,192.168.2.190,TCP,Not set,0x2ddf,443,Not set,Not set,,,,,Set,1,,,,0,1402471732,61233,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chat,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.580890000 GTB Standard Time",39.652648,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),44\302\265s,13991043084\302\265s,13991043128\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2911,Control frame,,,56,,,,,,,,,13991043128,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991043128,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000015,0.000015,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.590645000 GTB Standard Time",39.662403,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991052871\302\265s,13991052899\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2912,Control frame,,,56,,,,,,,,,13991052899,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991052899,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.009755,0.009755,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-64 dBm,-64 dBm,-73 dBm",,"Dec 10, 2020 21:53:32.590707000 GTB Standard Time",39.662465,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991052915\302\265s,13991052943\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2913,Control frame,,,56,,,,,,,,,13991052943,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991052943,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-73 dBm,,,12,,,,,,0.000062,0.000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.590807000 GTB Standard Time",39.662565,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630013,,Frame is not being retransmitted,200,2914,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,279,-33 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.0001,0.0001,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,40.127.240.158,TCP,Set,0x041a,61222,Not set,Set,,1,,,Not set,,17030300250000000000000025ab006c2b5d0ce99bdca19526d65d2cb25b5c854e260645β\200\246,,,245764,2593411240,443,1.266046,0.085893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Application Data,,37,,http2,,,TLS 1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.590812000 GTB Standard Time",39.66257,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991053028\302\265s,13991053060\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2915,Control frame,,,56,,,,,,,,,13991053060,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991053060,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,9,,,,,,0.000005,0.000005,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.590928000 GTB Standard Time",39.662686,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630013,,Frame is not being retransmitted,158,2916,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,280,-33 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.000116,0.000116,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,40.127.240.158,TCP,Set,0x8c77,61222,Set,Not set,,,,,Not set,1,,,,245806,2593411282,443,1.266167,0.000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chat,,,,,,0
"-65 dBm,-65 dBm,-73 dBm",,"Dec 10, 2020 21:53:32.590934000 GTB Standard Time",39.662692,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991053146\302\265s,13991053178\302\265s,,,,1607630013,,Frame is not being retransmitted,88,2917,Control frame,,,56,,,,,,,,,13991053178,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991053178,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-73 dBm,,,9,,,,,,0.000006,0.000006,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.591613000 GTB Standard Time",39.663371,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13991053827\302\265s,13991053855\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2918,Control frame,,,56,,,,,,,,,13991053855,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991053855,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000679,0.000679,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.591812000 GTB Standard Time",39.66357,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630013,,Frame is not being retransmitted,170,2919,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,281,-33 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.000199,0.000199,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,40.127.240.158,TCP,Set,0x760a,61230,Not set,Not set,,1,,,Set,1,,,,0,3008231872,443,0.085981,0.085981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chat,,,,,,0
"-64 dBm,-64 dBm,-72 dBm",,"Dec 10, 2020 21:53:32.592147000 GTB Standard Time",39.663905,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),36\302\265s,13991054363\302\265s,13991054399\302\265s,,,,1607630013,,Frame is not being retransmitted,76,2920,Control frame,,,56,,,,,,,,,13991054399,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991054399,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-72 dBm,,,11,,,,,,0.000335,0.000335,,,50:3e:aa:e3:1f:be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-33 dBm,-33 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.592158000 GTB Standard Time",39.663916,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13991054420\302\265s,13991054452\302\265s,,,,1607630013,,Frame is not being retransmitted,70,2921,Control frame,,,56,,,,,,,,,13991054452,,No data buffered,,TRUE,,,,STA will stay up,1,"Present,Absent,Absent",13991054452,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000011,0.000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"-61 dBm,-61 dBm,-66 dBm",,"Dec 10, 2020 21:53:32.592359000 GTB Standard Time",39.664117,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630013,,Frame is not being retransmitted,158,2922,Data frame,,,64,,,,,,,,1,,,No data buffered,,FALSE,,,,STA will stay up,1,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,272,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000201,0.000201,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0x9474,443,Not set,Not set,,1,,,Not set,1,,,,2988,1620902386,61222,1.267598,0.001431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warning,,,,,,0
