Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP]
"-62 dBm,-62 dBm,-66 dBm",,"Dec 10, 2020 21:53:32.066968000 GTB Standard Time",39.138726,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630012,,Frame is being retransmitted,158,2427,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,195,-66 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000134,0.000134,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0x8485,443,Not set,Not set,,β\234\223,,,Not set,β\234\223,,β\234\223,,1273,1620900671,61222,0.742207,0.000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,
"-62 dBm,-62 dBm,-65 dBm",,"Dec 10, 2020 21:53:32.067122000 GTB Standard Time",39.13888,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630012,,Frame is being retransmitted,158,2428,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,195,-65 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000154,0.000154,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0x8485,443,Not set,Not set,,β\234\223,,,Not set,β\234\223,,β\234\223,,1273,1620900671,61222,0.742361,0.000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,
"-62 dBm,-62 dBm,-65 dBm",,"Dec 10, 2020 21:53:32.067287000 GTB Standard Time",39.139045,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,0c:9d:92:54:fe:30,,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),,,,,,,1607630012,,Frame is being retransmitted,158,2429,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,195,-65 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000165,0.000165,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0x8485,443,Not set,Not set,,β\234\223,,,Not set,β\234\223,,β\234\223,,1273,1620900671,61222,0.742526,0.000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Note",,,,,
"-61 dBm,-61 dBm,-65 dBm",,"Dec 10, 2020 21:53:32.067594000 GTB Standard Time",39.139352,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,0c:9d:92:54:fe:30,39,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),64\302\265s,,,,,,1607630012,,Frame is being retransmitted,142,2430,Data frame,,,48,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,195,-65 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000307,0.000307,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0x8485,443,Not set,Not set,,β\234\223,,,Not set,β\234\223,,β\234\223,,1273,1620900671,61222,0.742833,0.000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assumption,Assumption,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Note",,,,,
"-61 dBm,-61 dBm,-64 dBm",,"Dec 10, 2020 21:53:32.067752000 GTB Standard Time",39.13951,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,0c:9d:92:54:fe:30,19.5,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),80\302\265s,,,,,,1607630012,,Frame is being retransmitted,142,2431,Data frame,,,48,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,195,-64 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000158,0.000158,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0x8485,443,Not set,Not set,,β\234\223,,,Not set,β\234\223,,β\234\223,,1273,1620900671,61222,0.742991,0.000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assumption,Assumption,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Note",,,,,
"-61 dBm,-61 dBm,-63 dBm",,"Dec 10, 2020 21:53:32.067936000 GTB Standard Time",39.139694,,0c:9d:92:54:fe:30,13,2472MHz,,,FALSE,,0c:9d:92:54:fe:30,13,,,Frame from STA to DS via an AP (To DS: 1 From DS: 0),104\302\265s,,,,,,1607630012,,Frame is being retransmitted,142,2432,Data frame,,,48,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,195,-63 dBm,50:3e:aa:e3:1f:be,,8,,,,,,0.000184,0.000184,,,50:3e:aa:e3:1f:be,,,40.127.240.158,,,,192.168.2.190,TCP,Set,0x8485,443,Not set,Not set,,β\234\223,,,Not set,β\234\223,,β\234\223,,1273,1620900671,61222,0.743175,0.000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assumption,Assumption,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warning,Warning,Note,Note",,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.067996000 GTB Standard Time",39.139754,,,13,2472MHz,,,FALSE,,,12,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13990530225\302\265s,13990530257\302\265s,,,,1607630012,,Frame is not being retransmitted,70,2433,Control frame,,,56,,,,,,,,,13990530257,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13990530257,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,13,,,,,,0.00006,0.00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.068153000 GTB Standard Time",39.139911,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13990530395\302\265s,13990530427\302\265s,,,,1607630012,,Frame is not being retransmitted,79,2434,Control frame,,,56,,,,,,,,,13990530427,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13990530427,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,5,,,,,,0.000157,0.000157,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.070251000 GTB Standard Time",39.142009,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,13990532497\302\265s,13990532529\302\265s,,,,1607630012,,Frame is not being retransmitted,79,2435,Control frame,,,56,,,,,,,,,13990532529,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13990532529,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,5,,,,,,0.002098,0.002098,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.070559000 GTB Standard Time",39.142317,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13990532808\302\265s,13990532836\302\265s,,,,1607630012,,Frame is not being retransmitted,76,2436,Control frame,,,56,,,,,,,,,13990532836,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13990532836,Data is not protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000308,0.000308,,,0c:9d:92:54:fe:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-65 dBm,-65 dBm,-73 dBm",,"Dec 10, 2020 21:53:32.070616000 GTB Standard Time",39.142374,,,13,2472MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,13990532852\302\265s,13990532880\302\265s,,,,1607630012,,Frame is not being retransmitted,70,2437,Control frame,,,56,,,,,,,,,13990532880,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",13990532880,Data is not protected,,,0c:9d:92:54:fe:30,,"Present,Absent,Absent",,,,-73 dBm,,,12,,,,,,0.000057,0.000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.072437000 GTB Standard Time",39.144195,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630012,,Frame is being retransmitted,1624,2438,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,192,-33 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.001821,0.001821,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,40.127.240.158,TCP,Set,0x2445,61222,Not set,Not set,,β\234\223,,β\234\223,Not set,β\234\223,c36a6b7061006b43afa5e8d5c64a8b273f07bcda69f9d4b9e3014f0663ca2baeb42804d7β\200\246,β\234\223,,165630,2593331106,443,0.747676,0.004501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Malformed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Warning,Error",,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.072445000 GTB Standard Time",39.144203,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630012,,Frame is being retransmitted,1610,2439,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,193,-33 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.000008,0.000008,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,40.127.240.158,TCP,Set,0xdf18,61222,Not set,Not set,,β\234\223,,β\234\223,Not set,β\234\223,72c880c7845b672002d6484332d33cb9c2a388874ede0c5fda3129565aa0bddf23cd1ba4β\200\246,β\234\223,,167082,2593332558,443,0.747684,0.000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Malformed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Warning,Error",,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.072449000 GTB Standard Time",39.144207,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,50:3e:aa:e3:1f:be,,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630012,,Frame is being retransmitted,1610,2440,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,194,-33 dBm,0c:9d:92:54:fe:30,,8,,,,,,0.000004,0.000004,,,0c:9d:92:54:fe:30,,,192.168.2.190,,,,40.127.240.158,TCP,Set,0xff34,61222,Not set,Not set,,β\234\223,,β\234\223,Not set,β\234\223,f73f188f99a9de0f020cf18463673f71b5cfbd0628d18e274f7463361c652d0ca249dda3β\200\246,β\234\223,,168534,2593334010,443,0.747688,0.000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Warning",,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.072453000 GTB Standard Time",39.144211,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630012,,Frame is being retransmitted,3140,2441,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,195,-33 dBm,"0c:9d:92:54:fe:30,0c:9d:92:54:fe:30",,8,,,,,,0.000004,0.000004,,,0c:9d:92:54:fe:30,,,"192.168.2.190,192.168.2.190",,,,"40.127.240.158,40.127.240.158","TCP,TCP","Set,Set","0xa565,0x84f4","6,122,261,222","Not set,Not set","Not set,Not set",,β\234\223,,β\234\223,"Not set,Not set",β\234\223,"9b550cef0685689e61a1f79c67bd00a9bfc103716ef68d4719a9d041d51cce65f01b90a9β\200\246,fdc57cf2f63601b502e5e3294725c3c62d63e5de8f2a2fd468e0631f894c64dd4f7f5223β\200\246",β\234\223,,"169,986,171,438","25,933,354,622,593,300,000","443,443","0.747692000,0.747692000","0.000004000,0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Warning,Warning",,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.072457000 GTB Standard Time",39.144215,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630012,,Frame is being retransmitted,3140,2442,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,196,-33 dBm,"0c:9d:92:54:fe:30,0c:9d:92:54:fe:30",,8,,,,,,0.000004,0.000004,,,0c:9d:92:54:fe:30,,,"192.168.2.190,192.168.2.190",,,,"40.127.240.158,40.127.240.158","TCP,TCP","Set,Set","0x8bce,0x880c","6,122,261,222","Not set,Not set","Not set,Not set",,β\234\223,,β\234\223,"Not set,Not set",β\234\223,"b58237476f145e702ef0f77f02a1a3f9895d19eca9e689f4dbbcb4ed71d976f3cb308029β\200\246,2dd93fc51cb2fdaa9344839d71dd9da168204e9f0f1454c46b0e9ae8edd2b1eab9362c92β\200\246",β\234\223,,"172,890,174,342","25,933,383,662,593,300,000","443,443","0.747696000,0.747696000","0.000004000,0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Warning,Warning",,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.072461000 GTB Standard Time",39.144219,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630012,,Frame is being retransmitted,3140,2443,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,197,-33 dBm,"0c:9d:92:54:fe:30,0c:9d:92:54:fe:30",,8,,,,,,0.000004,0.000004,,,0c:9d:92:54:fe:30,,,"192.168.2.190,192.168.2.190",,,,"40.127.240.158,40.127.240.158","TCP,TCP","Set,Set","0x4f31,0xb64b","6,122,261,222","Not set,Not set","Not set,Not set",,β\234\223,,β\234\223,"Not set,Not set",β\234\223,"61f885a1e8204ef001b67b3470267c505634c08f51f655ba90c69d99fb07187a184742e5β\200\246,a5a4d8364a92ee21d4f89aacc85e0d9df035206612b4c95438fde63a04a4478e01b1704dβ\200\246",β\234\223,,"175,794,177,246","25,933,412,702,593,300,000","443,443","0.747700000,0.747700000","0.000004000,0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Warning,Warning",,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.072464000 GTB Standard Time",39.144222,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630012,,Frame is being retransmitted,3140,2444,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,198,-33 dBm,"0c:9d:92:54:fe:30,0c:9d:92:54:fe:30",,8,,,,,,0.000003,0.000003,,,0c:9d:92:54:fe:30,,,"192.168.2.190,192.168.2.190",,,,"40.127.240.158,40.127.240.158","TCP,TCP","Set,Set","0x8762,0x69a2","6,122,261,222","Not set,Not set","Set,Not set",,β\234\223,,β\234\223,"Not set,Not set",β\234\223,"3270ff7d1386f806c708380bc8f24c375138b7d29399b86dc8b5213d400915c737fcb2a7β\200\246,2039297ada0c80b7fc72ea996326ab879869053bc061c01d0a314395870159fd9b05aa36β\200\246",β\234\223,,"178,698,180,150","25,933,441,742,593,300,000","443,443","0.747703000,0.747703000","0.000003000,0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Warning,Warning",,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.072468000 GTB Standard Time",39.144226,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630012,,Frame is being retransmitted,3140,2445,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,199,-33 dBm,"0c:9d:92:54:fe:30,0c:9d:92:54:fe:30",,8,,,,,,0.000004,0.000004,,,0c:9d:92:54:fe:30,,,"192.168.2.190,192.168.2.190",,,,"40.127.240.158,40.127.240.158","TCP,TCP","Set,Set","0x69bd,0xdb80","6,122,261,222","Not set,Not set","Not set,Not set",,β\234\223,β\234\223,β\234\223,"Not set,Not set",β\234\223,"9a083459a4661cec4957d16bb7b838b1fe69996060b4f613e07b65184e19a97cf0917a9eβ\200\246,83c9c69a824ec86100bbcef66fece085da788f2ae6ba358e4dfc22d6c64ebe5f83bf813fβ\200\246",β\234\223,β\234\223,"181,602,183,054","25,933,470,782,593,300,000","443,443","0.747707000,0.747707000","0.000004000,0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequence,Sequence,Sequence,Sequence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Note,Warning,Note,Note",,,,,
"-33 dBm,-34 dBm,-33 dBm",,"Dec 10, 2020 21:53:32.072472000 GTB Standard Time",39.14423,,0c:9d:92:54:fe:30,13,2472MHz,20 MHz,,FALSE,,"50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be,50:3e:aa:e3:1f:be",,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),,,,,,,1607630012,,Frame is being retransmitted,3140,2446,Data frame,,,64,,,,,,,,β\234\223,,,No data buffered,,FALSE,,,,STA will stay up,β\234\223,"Absent,Absent,Absent",,Data is protected,,,50:3e:aa:e3:1f:be,,"Present,Absent,Absent",,,200,-33 dBm,"0c:9d:92:54:fe:30,0c:9d:92:54:fe:30",,8,,,,,,0.000004,0.000004,,,0c:9d:92:54:fe:30,,,"192.168.2.190,192.168.2.190",,,,"40.127.240.158,40.127.240.158","TCP,TCP","Set,Set","0xad56,0xa666","6,122,261,222","Not set,Not set","Not set,Not set",,β\234\223,,,"Not set,Not set",β\234\223,"abbcddd284be59a0e272495fbbc1505efd10c5d368d5269d0ad5f60556c5eedf1ddd0db6β\200\246,10a1f48c9e6ef0e95ac796feed97a9f7b311887f6577f20cfb83196c2bbb6ea9668be939β\200\246",,,"184,506,185,958","25,933,499,822,593,300,000","443,443","0.747711000,0.747711000","0.000004000,0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Application Data,Application Data",,"16408,33",,"http2,http2",,,"TLS 1.2,TLS 1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note,,,,,
