Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP]
"-32 dBm,-38 dBm,-32 dBm",,"Dec 13, 2020 20:52:54.693616000 GTB Standard Time",42.394292,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34926637212\302\265s,34926637620\302\265s,,,,1607885575,Transmitter is an AP,Frame is not being retransmitted,342,1123,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34926637620,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34926637620,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3625,-32 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102415,0.102415,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-38 dBm,-32 dBm",,"Dec 13, 2020 20:52:54.796044000 GTB Standard Time",42.49672,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34926739633\302\265s,34926740041\302\265s,,,,1607885575,Transmitter is an AP,Frame is not being retransmitted,342,1124,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34926740041,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34926740041,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3626,-32 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102428,0.102428,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-38 dBm,-32 dBm",,"Dec 13, 2020 20:52:54.796199000 GTB Standard Time",42.496875,,0c:9d:92:54:fe:34,36,5180MHz,,,FALSE,,01:80:c2:00:00:00,6,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),136\302\265s,34926740348\302\265s,34926740484\302\265s,,,,1607885575,,Frame is not being retransmitted,138,1125,Data frame,,,56,,,,,,,,β\234\223,34926740484,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926740484,Data is protected,,,01:80:c2:00:00:00,,"Present,Absent,Absent",,,3627,-32 dBm,0c:9d:92:54:fe:34,,0,,,,,,0.000155,0.000155,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.869519000 GTB Standard Time",42.570195,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926813630\302\265s,34926813790\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1126,Management frame,,,56,,,,,,,,,34926813790,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926813790,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1824,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.07332,0.07332,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.869697000 GTB Standard Time",42.570373,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926813819\302\265s,34926813979\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1127,Management frame,,,56,,,,,,,,,34926813979,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926813979,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1824,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000178,0.000178,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.869889000 GTB Standard Time",42.570565,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926814008\302\265s,34926814168\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1128,Management frame,,,56,,,,,,,,,34926814168,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926814168,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1824,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000192,0.000192,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.870063000 GTB Standard Time",42.570739,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926814188\302\265s,34926814348\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1129,Management frame,,,56,,,,,,,,,34926814348,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926814348,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1824,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000174,0.000174,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-27 dBm,-33 dBm,-27 dBm",,"Dec 13, 2020 20:52:54.870507000 GTB Standard Time",42.571183,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Operation,VHT Tx Power EnvelopeV",00:c0:ca:a8:26:3e,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),400\302\265s,34926814146\302\265s,34926814546\302\265s,,,,1607885575,Transmitter is an AP,Frame is not being retransmitted,336,1130,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34926814546,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34926814546,Data is not protected,,,00:c0:ca:a8:26:3e,,"Present,Absent,Absent",,,3628,-27 dBm,0c:9d:92:54:fe:34,ASUS_5G,5,"7,8,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.000444,0.000444,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.871148000 GTB Standard Time",42.571824,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926815268\302\265s,34926815428\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1131,Management frame,,,56,,,,,,,,,34926815428,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926815428,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1825,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000641,0.000641,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-73 dBm",,"Dec 13, 2020 20:52:54.871340000 GTB Standard Time",42.572016,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926815466\302\265s,34926815626\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1132,Management frame,,,56,,,,,,,,,34926815626,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926815626,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1825,-73 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000192,0.000192,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.871515000 GTB Standard Time",42.572191,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926815645\302\265s,34926815805\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1133,Management frame,,,56,,,,,,,,,34926815805,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926815805,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1825,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000175,0.000175,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.871721000 GTB Standard Time",42.572397,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926815853\302\265s,34926816013\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1134,Management frame,,,56,,,,,,,,,34926816013,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926816013,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1825,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000206,0.000206,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.871915000 GTB Standard Time",42.572591,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926816042\302\265s,34926816202\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1135,Management frame,,,56,,,,,,,,,34926816202,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926816202,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1826,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000194,0.000194,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-27 dBm,-33 dBm,-27 dBm",,"Dec 13, 2020 20:52:54.872365000 GTB Standard Time",42.573041,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Operation,VHT Tx Power EnvelopeV",00:c0:ca:a8:26:3e,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),400\302\265s,34926816000\302\265s,34926816400\302\265s,,,,1607885575,Transmitter is an AP,Frame is not being retransmitted,336,1136,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34926816400,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34926816400,Data is not protected,,,00:c0:ca:a8:26:3e,,"Present,Absent,Absent",,,3629,-27 dBm,0c:9d:92:54:fe:34,ASUS_5G,5,"7,8,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.00045,0.00045,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.872543000 GTB Standard Time",42.573219,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926816665\302\265s,34926816825\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1137,Management frame,,,56,,,,,,,,,34926816825,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926816825,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1826,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000178,0.000178,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-27 dBm,-33 dBm,-27 dBm",,"Dec 13, 2020 20:52:54.872982000 GTB Standard Time",42.573658,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Operation,VHT Tx Power EnvelopeV",00:c0:ca:a8:26:3e,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),400\302\265s,34926816624\302\265s,34926817024\302\265s,,,,1607885575,Transmitter is an AP,Frame is being retransmitted,336,1138,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34926817024,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34926817024,Data is not protected,,,00:c0:ca:a8:26:3e,,"Present,Absent,Absent",,,3629,-27 dBm,0c:9d:92:54:fe:34,ASUS_5G,5,"7,8,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.000439,0.000439,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,β\234\223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sequence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Note,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.873802000 GTB Standard Time",42.574478,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926817923\302\265s,34926818083\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1139,Management frame,,,56,,,,,,,,,34926818083,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926818083,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1827,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.00082,0.00082,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.874010000 GTB Standard Time",42.574686,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926818129\302\265s,34926818289\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1140,Management frame,,,56,,,,,,,,,34926818289,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926818289,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1827,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000208,0.000208,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-60 dBm,-60 dBm,-72 dBm",,"Dec 13, 2020 20:52:54.874193000 GTB Standard Time",42.574869,,ff:ff:ff:ff:ff:ff,36,5180MHz,,,FALSE,"SSID parameter set,Supported Rates,HT Capabilities (802.11n D1.10),VHT Capabilities,RM Enabled Capabilities,Extended Capabilities",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),160\302\265s,34926818318\302\265s,34926818478\302\265s,,,,1607885575,,Frame is not being retransmitted,156,1141,Management frame,,,56,,,,,,,,,34926818478,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34926818478,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,1827,-72 dBm,00:c0:ca:a8:26:3e,,4,"0,8,26,12,5,9",β\234\223,,,,0.000183,0.000183,,,00:c0:ca:a8:26:3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
